row_id,feature_name,protein_ids,hq_non_na,lq_non_na,hq_mean,lq_mean,log2FC_HQ_minus_LQ,pval,display_name,padj,abs_log2FC,passes_presence,is_significant
295,OGT,O15294,6,12,16.974836165385017,16.83169384090937,0.14314232447564734,0.008988650314375506,OGT,0.11410279540395095,0.14314232447564734,True,False
4182,P3H3,Q8IVL6,6,12,15.56506720452679,16.56630935658144,-1.0012421520546493,0.009176823866188878,P3H3,0.1145203356488512,1.0012421520546493,True,False
3057,GRB7,Q14451-3,4,10,11.03308602042902,11.865988792299689,-0.8329027718706694,0.009126731622181531,GRB7,0.1145203356488512,0.8329027718706694,True,False
4727,PPM1E,Q8WY54,6,12,16.81620103653638,16.18304255871149,0.6331584778248889,0.009136769099245799,PPM1E,0.1145203356488512,0.6331584778248889,True,False
1347,PLCG2,P16885,6,12,12.205268698800795,12.753554866923247,-0.548286168122452,0.009199068675288215,PLCG2,0.1145203356488512,0.548286168122452,True,False
3391,PGGHG,Q32M88,6,12,14.293172138720122,14.703018713946657,-0.4098465752265348,0.009124124576952294,PGGHG,0.1145203356488512,0.4098465752265348,True,False
791,PGM3,O95394-3,6,12,18.3072315051373,18.58617135997179,-0.2789398548344906,0.00916858000716965,PGM3,0.1145203356488512,0.2789398548344906,True,False
244,PLXNB2,O15031,6,12,16.221418371377762,16.000066623936025,0.22135174744173725,0.009096800391869393,PLXNB2,0.1145203356488512,0.22135174744173725,True,False
4667,CACTIN,Q8WUQ7-2,6,12,13.667756047791451,13.47847802372209,0.18927802406936145,0.009156131392848437,CACTIN,0.1145203356488512,0.18927802406936145,True,False
1199,HSPA8,P11142,6,12,21.60680615957074,21.428994182103224,0.17781197746751687,0.009093844618823947,HSPA8,0.1145203356488512,0.17781197746751687,True,False
5158,B3GALT6,Q96L58,6,12,14.696077538318859,14.524171141804537,0.1719063965143217,0.00918256397931472,B3GALT6,0.1145203356488512,0.1719063965143217,True,False
3275,TOMM34,Q15785,6,12,16.927278199604004,17.034732863906644,-0.10745466430264017,0.009186090793906608,TOMM34,0.1145203356488512,0.10745466430264017,True,False
5378,PKP2,Q99959-2,6,12,12.738565173469489,13.798187462917774,-1.059622289448285,0.009327191178135097,PKP2,0.11470667001741187,1.059622289448285,True,False
1789,SLC16A2,P36021,6,12,14.250150895248211,14.727384842867503,-0.4772339476192915,0.009324277328771603,SLC16A2,0.11470667001741187,0.4772339476192915,True,False
297,PMM2,O15305,6,12,16.139628374781324,16.586196201437296,-0.44656782665597206,0.009308718757073061,PMM2,0.11470667001741187,0.44656782665597206,True,False
2823,ANK3,Q12955,6,12,16.337998388435153,16.600254284541304,-0.26225589610615074,0.009297408008517598,ANK3,0.11470667001741187,0.26225589610615074,True,False
1526,DTYMK,P23919,6,12,17.404383621710767,17.144222402067218,0.26016121964354966,0.009254394786672381,DTYMK,0.11470667001741187,0.26016121964354966,True,False
6484,COPS7A,Q9UBW8,6,12,14.84046842670225,14.586236815468048,0.2542316112342018,0.009282863649246052,COPS7A,0.11470667001741187,0.2542316112342018,True,False
5864,ANTXR1,Q9H6X2-5,6,12,14.992563351994429,14.786180349403757,0.20638300259067144,0.009308161616190766,ANTXR1,0.11470667001741187,0.20638300259067144,True,False
5516,RPP25,Q9BUL9,6,12,12.548450162068912,13.189176456068255,-0.640726293999343,0.009356200384908977,RPP25,0.11485097560342082,0.640726293999343,True,False
2949,STIM1,Q13586,6,12,15.82293915599034,16.220541456325183,-0.39760230033484234,0.009419851719446296,STIM1,0.11485097560342082,0.39760230033484234,True,False
1944,MAP2K3,P46734,6,12,15.01510664230486,15.30993015123799,-0.29482350893313125,0.009404139832324226,MAP2K3,0.11485097560342082,0.29482350893313125,True,False
6370,EMC3,Q9P0I2,6,12,18.05508608570867,18.274678789168444,-0.21959270345977444,0.009397934552050322,EMC3,0.11485097560342082,0.21959270345977444,True,False
5247,MCCC1,Q96RQ3,6,12,15.307442967574138,15.150328027300525,0.1571149402736136,0.009401869485546116,MCCC1,0.11485097560342082,0.1571149402736136,True,False
3072,DSC3,Q14574,5,10,11.794583774080712,12.757966593466831,-0.9633828193861191,0.009532464010443983,DSC3,0.11508767547509073,0.9633828193861191,True,False
6462,DHCR7,Q9UBM7,6,12,18.881419153668787,18.32993324329574,0.5514859103730458,0.009536577392806278,DHCR7,0.11508767547509073,0.5514859103730458,True,False
3597,RBM26,Q5T8P6-3,6,12,13.718425687821048,14.209769649038252,-0.49134396121720414,0.009526196390542824,RBM26,0.11508767547509073,0.49134396121720414,True,False
1963,EIF1AX,P47813,6,12,19.024191154260524,18.78563095903684,0.238560195223684,0.009496153499283502,EIF1AX,0.11508767547509073,0.238560195223684,True,False
2946,SNW1,Q13573,6,12,18.081020510456373,17.943246117008812,0.13777439344756104,0.009525122763777776,SNW1,0.11508767547509073,0.13777439344756104,True,False
3771,EDC4,Q6P2E9,6,12,17.2052179285127,17.08366103156676,0.12155689694593974,0.009515383236884903,EDC4,0.11508767547509073,0.12155689694593974,True,False
4006,TTC21B,Q7Z4L5,6,12,13.826370851789976,13.559662677322118,0.2667081744678583,0.00955564521139413,TTC21B,0.11512200071316256,0.2667081744678583,True,False
4385,IGSF1,Q8N6C5-2,6,12,13.052756660942128,14.283225326034184,-1.2304686650920562,0.00958173232322063,IGSF1,0.11524063146707389,1.2304686650920562,True,False
6518,SEPTIN3,Q9UH03-2,6,12,17.476016825009626,16.82184473023526,0.654172094774367,0.009636225712415947,SEPTIN3,0.11547390039615693,0.654172094774367,True,False
4171,ANKMY2,Q8IV38,6,12,15.370969434298525,14.83105350054099,0.5399159337575341,0.009684474135385979,ANKMY2,0.11547390039615693,0.5399159337575341,True,False
4437,SUMF2,Q8NBJ7,6,12,17.60059320174555,17.961197023113147,-0.3606038213675973,0.009698766155032346,SUMF2,0.11547390039615693,0.3606038213675973,True,False
767,SBF1,O95248-4,6,12,15.624998904234474,15.371653050777036,0.25334585345743754,0.009656352319176817,SBF1,0.11547390039615693,0.25334585345743754,True,False
3702,IQSEC1,Q6DN90-3,6,12,15.115262243326127,14.908816957160754,0.20644528616537272,0.00966992419163432,IQSEC1,0.11547390039615693,0.20644528616537272,True,False
260,ANKRD28,O15084-1,6,12,15.10565940462813,15.305085295065899,-0.19942589043776948,0.009652947111714789,ANKRD28,0.11547390039615693,0.19942589043776948,True,False
7050,TACC3,Q9Y6A5,6,12,14.235946140016507,13.668889367318316,0.5670567726981908,0.009736411517471458,TACC3,0.1157092955486228,0.5670567726981908,True,False
2663,PLOD1,Q02809-2,6,12,16.59355856128716,17.079794216553243,-0.48623565526608203,0.009783762306817035,PLOD1,0.1157092955486228,0.48623565526608203,True,False
1002,RPLP2,P05387,6,12,19.43072808121381,19.255470288470637,0.17525779274317443,0.009782556763474148,RPLP2,0.1157092955486228,0.17525779274317443,True,False
4030,HUWE1,Q7Z6Z7-2,6,12,18.088150268558326,18.00834741738755,0.07980285117077557,0.009762299883634173,HUWE1,0.1157092955486228,0.07980285117077557,True,False
2308,SYNJ2BP,P57105,6,12,16.4938303118015,16.829265160821986,-0.33543484902048704,0.009801936810618316,SYNJ2BP,0.1157313537573171,0.33543484902048704,True,False
5226,PPP1R10,Q96QC0,6,12,16.14228405819294,15.954530714489797,0.18775334370314134,0.009873366523510934,PPP1R10,0.11638107782530496,0.18775334370314134,True,False
1308,ACP3,P15309-2,6,10,12.033337687643703,13.594150171704348,-1.5608124840606443,0.010030613882999058,ACP3,0.11668399362911691,1.5608124840606443,True,False
1438,DDC,P20711-3,6,12,12.81727024389525,13.776055639245271,-0.9587853953500218,0.010009945666131127,DDC,0.11668399362911691,0.9587853953500218,True,False
32,BTBD17,A6NE02,6,12,18.26160914241734,17.464770947279646,0.7968381951376919,0.009996789671594637,BTBD17,0.11668399362911691,0.7968381951376919,True,False
744,YIF1A,O95070,6,12,15.014124428959038,15.339433863201103,-0.32530943424206527,0.010023646717824804,YIF1A,0.11668399362911691,0.32530943424206527,True,False
6479,MORF4L1,Q9UBU8-2,6,12,17.089994474146906,16.80058871108952,0.28940576305738475,0.010027428210670758,MORF4L1,0.11668399362911691,0.28940576305738475,True,False
1409,POLR2C,P19387,6,12,17.56485836507561,17.378542317171974,0.1863160479036381,0.009973310774515238,POLR2C,0.11668399362911691,0.1863160479036381,True,False
3013,UBE4A,Q14139-2,6,12,15.69730957350864,15.522268781912807,0.1750407915958334,0.00992828017446846,UBE4A,0.11668399362911691,0.1750407915958334,True,False
592,SPAG7,O75391,6,12,16.174175887568477,16.038839072989663,0.13533681457881386,0.009984741204136055,SPAG7,0.11668399362911691,0.13533681457881386,True,False
2856,TARDBP,Q13148,6,12,19.405692105962178,19.255026072026087,0.15066603393609057,0.010111621137395447,TARDBP,0.11743381929780375,0.15066603393609057,True,False
995,ISG15,P05161,6,12,13.00292594981427,13.703627368582508,-0.7007014187682383,0.010138275150404018,ISG15,0.11744249517055554,0.7007014187682383,True,False
1628,EPHB2,P29323-2,6,12,16.34615086757601,15.784779724755111,0.5613711428208994,0.010220566604207788,EPHB2,0.11744249517055554,0.5613711428208994,True,False
865,NUDT3,O95989,6,12,17.85578775969708,17.5108222131306,0.34496554656648115,0.010228221817277807,NUDT3,0.11744249517055554,0.34496554656648115,True,False
4968,NMD3,Q96D46,6,12,14.66276548907919,14.99416593060928,-0.3314004415300893,0.010154174965251962,NMD3,0.11744249517055554,0.3314004415300893,True,False
4721,SYNE2,Q8WXH0-2,6,12,17.219239404665654,16.94993816378514,0.26930124088051244,0.010185033548222335,SYNE2,0.11744249517055554,0.26930124088051244,True,False
1493,XPA,P23025,6,12,14.6589263084094,14.39944889505035,0.2594774133590505,0.010185889823235525,XPA,0.11744249517055554,0.2594774133590505,True,False
426,NRDC,O43847-2,6,12,16.59663898451007,16.36088423977107,0.2357547447389976,0.010216442552503958,NRDC,0.11744249517055554,0.2357547447389976,True,False
6533,UBQLN2,Q9UHD9,6,12,19.121984503099586,18.83138782743546,0.2905966756641263,0.01030809527883541,UBQLN2,0.11797781306228398,0.2905966756641263,True,False
6783,RUVBL2,Q9Y230,6,12,18.635147116926657,18.398214875452087,0.2369322414745696,0.010300308431150365,RUVBL2,0.11797781306228398,0.2369322414745696,True,False
6516,HMGXB4,Q9UGU5,6,12,14.279327693058915,14.009196754875811,0.2701309381831045,0.01032925019516601,HMGXB4,0.1180295642268889,0.2701309381831045,True,False
5303,TBCB,Q99426-2,6,12,17.768170840352642,17.455827088541998,0.3123437518106442,0.010346067442421657,TBCB,0.11803166329810946,0.3123437518106442,True,False
1379,LGALS3,P17931,6,12,13.9445295943329,15.815733095099043,-1.8712035007661427,0.01046846670098342,LGALS3,0.11866179132928668,1.8712035007661427,True,False
5032,LINGO1,Q96FE5-2,6,12,14.459197434968518,13.271639561944385,1.187557873024133,0.010531180196888989,LINGO1,0.11866179132928668,1.187557873024133,True,False
7060,BZW2,Q9Y6E2,6,12,17.891061424948646,17.57660772704635,0.3144536979022945,0.010485025078214884,BZW2,0.11866179132928668,0.3144536979022945,True,False
1492,FECH,P22830-2,6,12,15.121678688509531,15.393525820777887,-0.27184713226835555,0.010497903327342815,FECH,0.11866179132928668,0.27184713226835555,True,False
2341,RAC3,P60763,6,12,16.845987982693106,16.600928457357785,0.24505952533532138,0.010533575678634432,RAC3,0.11866179132928668,0.24505952533532138,True,False
2934,PIN1,Q13526,6,12,18.302726779294673,18.06238962181933,0.24033715747534146,0.010521047336576212,PIN1,0.11866179132928668,0.24033715747534146,True,False
3729,NIPBL,Q6KC79-2,6,12,14.699739617364159,14.548082949241971,0.1516566681221878,0.010535080120835769,NIPBL,0.11866179132928668,0.1516566681221878,True,False
2951,SNX1,Q13596-2,6,12,17.018329410868756,16.926153729771926,0.09217568109682972,0.010522392902484686,SNX1,0.11866179132928668,0.09217568109682972,True,False
4695,PCNP,Q8WW12,6,12,17.19193751026668,17.035707961515914,0.15622954875076545,0.010554732996819898,PCNP,0.11869474698167036,0.15622954875076545,True,False
2144,LUM,P51884,6,12,13.450434648103569,13.908519650047447,-0.45808500194387847,0.010632682966415738,LUM,0.1193821492558324,0.45808500194387847,True,False
1686,CPS1,P31327-3,6,12,16.589087585560204,17.461181290081658,-0.8720937045214541,0.010675423790663689,CPS1,0.11967268122993607,0.8720937045214541,True,False
6163,OLA1,Q9NTK5,6,12,19.90341423420392,19.649632570858646,0.25378166334527563,0.01076623046589417,OLA1,0.12050027032489753,0.25378166334527563,True,False
4900,FERMT2,Q96AC1-3,6,12,16.827167133493816,17.12906179941095,-0.30189466591713554,0.010794892095636643,FERMT2,0.12063079418998049,0.30189466591713554,True,False
5955,PLEKHA1,Q9HB21,6,12,15.795561193962456,16.001224901100805,-0.20566370713834914,0.010814536224321903,PLEKHA1,0.12066029724495003,0.20566370713834914,True,False
779,CELF2,O95319-2,6,12,15.254255150708536,14.410359342551642,0.8438958081568941,0.010878503029819173,CELF2,0.1211834497638883,0.8438958081568941,True,False
1244,ACTN1,P12814-3,6,12,17.611381718314423,17.951444000093,-0.3400622817785788,0.010941558322643253,ACTN1,0.1215205398867218,0.3400622817785788,True,False
148,KPNA4,O00629,6,12,18.20453731146065,18.048373129918108,0.1561641815425432,0.010943013667927739,KPNA4,0.1215205398867218,0.1561641815425432,True,False
4982,RMC1,Q96DM3,6,12,13.399483365129592,13.075417044507395,0.3240663206221974,0.010962975058035195,RMC1,0.12155198595596522,0.3240663206221974,True,False
5732,PCBD2,Q9H0N5,6,12,13.611007040898842,13.275964559920071,0.3350424809787711,0.011047789101236745,PCBD2,0.12216586101804779,0.3350424809787711,True,False
2217,RARS1,P54136,6,12,18.461236719737602,18.6079052018865,-0.14666848214889683,0.011069989942869889,RARS1,0.12216586101804779,0.14666848214889683,True,False
3947,CYFIP1,Q7L576,6,12,16.987446702313534,16.845658362424867,0.14178833988866657,0.011063297157384527,CYFIP1,0.12216586101804779,0.14178833988866657,True,False
4354,AFAP1L2,Q8N4X5-2,6,12,12.479446016206454,13.518729247091223,-1.0392832308847684,0.011171349874243857,AFAP1L2,0.12223409273992,1.0392832308847684,True,False
3134,PCLAF,Q15004,6,12,14.077702736399141,13.217243276494898,0.8604594599042432,0.011179527365869234,PCLAF,0.12223409273992,0.8604594599042432,True,False
5134,SERAC1,Q96JX3,6,12,14.979541244874886,15.488461457705574,-0.508920212830688,0.011117868748784879,SERAC1,0.12223409273992,0.508920212830688,True,False
5521,WRAP53,Q9BUR4,6,12,15.11987769368085,14.780085209019909,0.3397924846609417,0.011173744002808345,WRAP53,0.12223409273992,0.3397924846609417,True,False
2904,SNTB2,Q13425,6,12,17.175273947880928,17.39204037929096,-0.21676643141003282,0.011168099269663107,SNTB2,0.12223409273992,0.21676643141003282,True,False
1337,H1-5,P16401,6,12,22.42638133586323,22.251981389528833,0.17439994633439682,0.011095166552978354,H1-5,0.12223409273992,0.17439994633439682,True,False
4349,PTGR3,Q8N4Q0,6,12,15.945204424991495,16.334713580289595,-0.38950915529810004,0.011288007047244636,PTGR3,0.12322534359237303,0.38950915529810004,True,False
4813,DDX17,Q92841,6,12,20.913147403785914,20.786115714581488,0.12703168920442565,0.01130491807759792,DDX17,0.12322534359237303,0.12703168920442565,True,False
4379,KCTD17,Q8N5Z5-2,6,12,14.31468867656298,13.951228151197258,0.3634605253657224,0.011392059189008645,KCTD17,0.12398474233927201,0.3634605253657224,True,False
1745,CA8,P35219,6,12,13.979461981830093,14.757379065249483,-0.7779170834193891,0.011513639341736874,CA8,0.12417996878207621,0.7779170834193891,True,False
3639,ARHGEF16,Q5VV41,6,12,13.65495010069589,14.039154550515752,-0.3842044498198618,0.011514997105215072,ARHGEF16,0.12417996878207621,0.3842044498198618,True,False
3789,MEAK7,Q6P9B6,6,12,16.494111838045523,16.186620015072368,0.30749182297315514,0.011438442616025642,MEAK7,0.12417996878207621,0.30749182297315514,True,False
2037,YLPM1,P49750,6,12,17.267089554555394,17.0827991832337,0.18429037132169412,0.011487831246658493,YLPM1,0.12417996878207621,0.18429037132169412,True,False
5674,XPO4,Q9C0E2,6,12,15.983141347164741,16.1653367714631,-0.18219542429835833,0.011459988747180565,XPO4,0.12417996878207621,0.18219542429835833,True,False
611,SRSF10,O75494-2,6,12,18.54981323812856,18.39020853471175,0.15960470341681088,0.011469747834185667,SRSF10,0.12417996878207621,0.15960470341681088,True,False
4305,GPC2,Q8N158,6,12,17.015083946074228,16.281361590314425,0.7337223557598023,0.011535398636495197,GPC2,0.12421121202514404,0.7337223557598023,True,False
3449,TP53I3,Q53FA7,6,12,17.39261682491016,17.809803905326305,-0.41718708041614505,0.011573749567518228,TP53I3,0.12443534383501417,0.41718708041614505,True,False
6425,MYEF2,Q9P2K5-2,6,12,14.718250664063257,14.224958438475788,0.493292225587469,0.011672082281542574,MYEF2,0.12454901634560317,0.493292225587469,True,False
5034,CPNE2,Q96FN4,6,12,15.892560034284132,15.513924610995247,0.3786354232888858,0.011645611768960925,CPNE2,0.12454901634560317,0.3786354232888858,True,False
5568,RPAP1,Q9BWH6,6,12,14.119076208158004,13.806830952171014,0.3122452559869906,0.011658576200174027,RPAP1,0.12454901634560317,0.3122452559869906,True,False
560,DNAJC13,O75165,6,12,16.677227744173653,16.831316676050058,-0.15408893187640516,0.011670815083249492,DNAJC13,0.12454901634560317,0.15408893187640516,True,False
1413,EIF2AK2,P19525,6,12,17.171315172592713,17.062423677309273,0.10889149528344078,0.011656585851363503,EIF2AK2,0.12454901634560317,0.10889149528344078,True,False
1778,ATP7B,P35670-2,6,12,13.008114138774262,14.020637757935928,-1.0125236191616658,0.011737339266694848,ATP7B,0.12468287340788418,1.0125236191616658,True,False
2080,VASP,P50552,6,12,15.711416425273613,16.04021552418137,-0.3287990989077567,0.011733482976483458,VASP,0.12468287340788418,0.3287990989077567,True,False
2680,UBXN1,Q04323,6,12,17.997100439253874,17.83522506386741,0.16187537538646524,0.011715023581468718,UBXN1,0.12468287340788418,0.16187537538646524,True,False
857,BPNT1,O95861,6,12,16.613005006849203,16.795238760815298,-0.18223375396609498,0.011836789075678568,BPNT1,0.12555135318537386,0.18223375396609498,True,False
4901,FUBP1,Q96AE4-2,6,12,20.119610272742865,19.843166171868624,0.2764441008742402,0.011960801241453113,FUBP1,0.12667738150649446,0.2764441008742402,True,False
4143,PTOV1,Q86YD1,6,12,14.242751912971862,13.918034997620978,0.32471691535088354,0.011985451250523001,PTOV1,0.1267492728371255,0.32471691535088354,True,False
2583,HSPG2,P98160,6,12,17.086647789795588,17.87524753649155,-0.7885997466959616,0.012055492437268257,HSPG2,0.12711110599532774,0.7885997466959616,True,False
5118,CDK5RAP3,Q96JB5,6,12,17.40732893180698,17.56041608328039,-0.1530871514734109,0.012047451349856169,CDK5RAP3,0.12711110599532774,0.1530871514734109,True,False
5839,ALG2,Q9H553,6,12,16.40161091754999,16.678457304649275,-0.2768463870992832,0.012076746147727536,ALG2,0.1271462769499623,0.2768463870992832,True,False
1906,MCAM,P43121,6,12,14.480675438404973,13.652263166150282,0.82841227225469,0.01220721152142549,MCAM,0.12726582486602625,0.82841227225469,True,False
3737,RHBDD2,Q6NTF9,6,12,16.901925712057256,16.436727621157978,0.4651980908992783,0.012193835600562619,RHBDD2,0.12726582486602625,0.4651980908992783,True,False
1777,DEK,P35659,6,12,19.480480416998162,19.151791651663626,0.3286887653345367,0.012215698038464073,DEK,0.12726582486602625,0.3286887653345367,True,False
2370,ACTR1A,P61163,6,12,19.775902904217265,19.52426291054064,0.25163999367662626,0.0121648296838269,ACTR1A,0.12726582486602625,0.25163999367662626,True,False
5413,MYBBP1A,Q9BQG0-2,6,12,16.92286241755672,17.111831877563997,-0.18896946000727866,0.012177516219281079,MYBBP1A,0.12726582486602625,0.18896946000727866,True,False
981,RPN2,P04844-2,6,12,19.414264624302078,19.60246796106722,-0.18820333676514167,0.012167514583325458,RPN2,0.12726582486602625,0.18820333676514167,True,False
5481,DIDO1,Q9BTC0,6,12,15.660680267898755,15.512195819617569,0.14848444828118623,0.012118700159368832,DIDO1,0.12726582486602625,0.14848444828118623,True,False
2886,ATM,Q13315,6,12,14.805882676562069,14.66177412546449,0.14410855109757925,0.012231580123820448,ATM,0.12726582486602625,0.14410855109757925,True,False
5478,COPS4,Q9BT78,6,12,17.912927710095833,17.793346072570184,0.11958163752564843,0.012373741138415715,COPS4,0.128556467230158,0.11958163752564843,True,False
3193,QPRT,Q15274,6,12,16.033705895876327,17.102865930017227,-1.0691600341409,0.012431864080277097,QPRT,0.12897150221293316,1.0691600341409,True,False
1340,EPCAM,P16422,6,12,12.16945365528626,13.632288166409884,-1.4628345111236243,0.012465792749249202,EPCAM,0.12913469393966764,1.4628345111236243,True,False
1834,CAPG,P40121,6,12,12.939590001266977,14.114949097955133,-1.1753590966881564,0.012582621734834973,CAPG,0.13015493269736,1.1753590966881564,True,False
3858,FAT4,Q6V0I7-3,6,12,14.522610520062676,13.736396368014589,0.7862141520480872,0.012714379444466012,FAT4,0.13036911043354796,0.7862141520480872,True,False
4525,NLGN2,Q8NFZ4,6,12,16.874678095961336,16.297550488892956,0.5771276070683804,0.012711275596760847,NLGN2,0.13036911043354796,0.5771276070683804,True,False
678,MPDZ,O75970-2,6,12,15.952610710619739,15.59207036552661,0.3605403450931295,0.012657272159836204,MPDZ,0.13036911043354796,0.3605403450931295,True,False
6517,NDRG3,Q9UGV2-2,6,12,14.646746361207038,14.37697125302248,0.2697751081845574,0.012658997808664954,NDRG3,0.13036911043354796,0.2697751081845574,True,False
270,KPNA5,O15131,6,12,17.409649930403546,17.22115340234175,0.18849652806179762,0.01267673981386564,KPNA5,0.13036911043354796,0.18849652806179762,True,False
1932,RANGAP1,P46060,6,12,17.432826404520203,17.24506641007133,0.18775999444887148,0.012724237605731341,RANGAP1,0.13036911043354796,0.18775999444887148,True,False
2532,SRPK2,P78362-2,6,12,15.816523370012007,15.647345536365558,0.16917783364644912,0.012731932571934714,SRPK2,0.13036911043354796,0.16917783364644912,True,False
1174,RRAS,P10301,6,12,15.16398052947057,15.556502208872715,-0.39252167940214555,0.012771443759845034,RRAS,0.1305852520459083,0.39252167940214555,True,False
3244,TRADD,Q15628,2,10,8.480136397723532,9.324044982569632,-0.8439085848460994,0.012797491710458226,TRADD,0.13066331104663537,0.8439085848460994,False,False
1538,MYL9,P24844,5,12,12.595805514590046,13.322277852244206,-0.72647233765416,0.012877172032323901,MYL9,0.13125075948847695,0.72647233765416,True,False
61,RASA4B,C9J798,6,12,14.143322348660845,13.510585806750603,0.6327365419102424,0.012917140223734715,RASA4B,0.13125075948847695,0.6327365419102424,True,False
1725,CKS2,P33552,6,12,14.729348864072646,14.24644750881023,0.48290135526241684,0.012967487526457098,CKS2,0.13125075948847695,0.48290135526241684,True,False
1086,GUSB,P08236,6,12,16.42221545242,16.875649798804766,-0.4534343463847641,0.012960369997001226,GUSB,0.13125075948847695,0.4534343463847641,True,False
3765,MSANTD2,Q6P1R3-3,6,12,15.179461462431282,14.959378137058609,0.2200833253726735,0.012984502982090026,MSANTD2,0.13125075948847695,0.2200833253726735,True,False
3740,RINT1,Q6NUQ1,6,12,14.277948675164408,14.41788837167571,-0.139939696511302,0.012940544958422406,RINT1,0.13125075948847695,0.139939696511302,True,False
3231,SF3A1,Q15459,6,12,18.229975947675843,18.107858111740555,0.12211783593528835,0.012976744049105492,SF3A1,0.13125075948847695,0.12211783593528835,True,False
5695,SLIRP,Q9GZT3-2,6,12,17.367051426846462,17.22072401125098,0.1463274155954828,0.0130088530810936,SLIRP,0.1313098456094455,0.1463274155954828,True,False
759,EPN2,O95208,6,12,14.85514774163635,14.985758016620961,-0.13061027498461186,0.013037980786235241,EPN2,0.1314169199703484,0.13061027498461186,True,False
3234,SPA17,Q15506,6,12,15.552407118245883,15.140174913564744,0.4122322046811391,0.013091034920013801,SPA17,0.1317645160176141,0.4122322046811391,True,False
73,MYO1C,O00159-2,6,12,13.260504764824276,14.109715866127559,-0.8492111013032826,0.013119587381545235,MYO1C,0.1318648612740014,0.8492111013032826,True,False
2962,CUL4B,Q13620-3,6,12,13.954736733381104,14.787692317586144,-0.83295558420504,0.013177337544661221,CUL4B,0.13225797343269594,0.83295558420504,True,False
5800,BOLA2,Q9H3K6-2,6,12,17.79150083200648,17.915591018885458,-0.124090186878977,0.013226657695341858,BOLA2,0.13256548447195737,0.124090186878977,True,False
1386,RPL35A,P18077,6,12,17.45581802994993,17.08633664523555,0.36948138471437986,0.013246344844939223,RPL35A,0.1325755472774171,0.36948138471437986,True,False
6785,PIN4,Q9Y237-2,6,12,17.780072572348725,17.464651729486565,0.3154208428621601,0.013338569930639838,PIN4,0.13273109200852654,0.3154208428621601,True,False
6405,HIGD1B,Q9P298,6,12,19.94823270669361,19.64009693420215,0.30813577249146107,0.013323582542475999,HIGD1B,0.13273109200852654,0.30813577249146107,True,False
5744,TMEM168,Q9H0V1-2,6,12,13.683696520985611,13.917223007347815,-0.2335264863622033,0.01338220826243618,TMEM168,0.13273109200852654,0.2335264863622033,True,False
603,PSIP1,O75475,6,12,19.399637560909806,19.168418643943586,0.23121891696622043,0.013405368277263784,PSIP1,0.13273109200852654,0.23121891696622043,True,False
3654,ZMYM4,Q5VZL5-4,6,12,15.028527437776527,14.811407272223711,0.21712016555281544,0.013327547696725735,ZMYM4,0.13273109200852654,0.21712016555281544,True,False
1701,STIP1,P31948-2,6,12,20.84847778978292,20.664274191148255,0.18420359863466373,0.013384364583617631,STIP1,0.13273109200852654,0.18420359863466373,True,False
691,SRP72,O76094,6,12,16.81832215192406,16.65579885373481,0.1625232981892495,0.013338752577567135,SRP72,0.13273109200852654,0.1625232981892495,True,False
5928,ELP3,Q9H9T3-2,6,12,16.7889341633535,16.679114116612514,0.10982004674098533,0.013411526630512052,ELP3,0.13273109200852654,0.10982004674098533,True,False
3287,USF2,Q15853-2,6,11,14.214949320334016,13.974434996826501,0.24051432350751512,0.013442292197681163,USF2,0.1328502861208155,0.24051432350751512,True,False
5793,TTYH1,Q9H313-3,6,12,15.508212730665491,15.034781063738663,0.47343166692682814,0.013612866661017011,TTYH1,0.13406098488656157,0.47343166692682814,True,False
4561,SPATA20,Q8TB22-2,6,12,14.202884879693277,14.663372119029908,-0.46048723933663105,0.013618367136233794,SPATA20,0.13406098488656157,0.46048723933663105,True,False
2260,AFDN,P55196-5,6,12,17.528802108477482,17.397597356668612,0.1312047518088697,0.013621472675198828,AFDN,0.13406098488656157,0.1312047518088697,True,False
6550,PFDN2,Q9UHV9,6,12,18.12520256797483,17.816126825195834,0.3090757427789974,0.013660274313339977,PFDN2,0.1340709633851459,0.3090757427789974,True,False
2212,IST1,P53990-2,6,12,16.532800872305945,16.35703583984562,0.17576503246032615,0.013652008588959775,IST1,0.1340709633851459,0.17576503246032615,True,False
6909,CHMP3,Q9Y3E7,6,12,15.990279740456977,15.76085638172993,0.2294233587270469,0.01383054706341971,CHMP3,0.13555464359395894,0.2294233587270469,True,False
4623,DCAF11,Q8TEB1-2,6,12,13.914218644950653,13.730298250802042,0.18392039414861117,0.013877425661067339,DCAF11,0.13582649998749494,0.18392039414861117,True,False
4389,ACBD7,Q8N6N7,6,12,14.974613726306133,14.415273565855992,0.5593401604501409,0.013903506095377735,ACBD7,0.13589432403966997,0.5593401604501409,True,False
1994,CSNK1A1,P48729-3,6,12,16.885820612596525,16.766364990926473,0.11945562167005264,0.013934423072094046,CSNK1A1,0.13600916935292895,0.11945562167005264,True,False
809,PRAMEF12,O95522,5,8,12.341431696258393,12.799054568780099,-0.4576228725217053,0.013978849015205259,PRAMEF12,0.13625537446689082,0.4576228725217053,True,False
2537,GSTO1,P78417,6,12,18.448350554520207,19.03598103614249,-0.5876304816222842,0.014085802885693778,GSTO1,0.13652666344222458,0.5876304816222842,True,False
